lat,lon,uv_month_1,uv_month_2,uv_month_3,uv_month_4,uv_month_5,uv_month_6,uv_month_7,uv_month_8,uv_month_9,uv_month_10,uv_month_11,uv_month_12
30.56,-2.18,0.739593267882188,1.0652234206471496,1.5562833099579245,2.00731884057971,2.294403927068724,2.533376811594203,2.539438990182328,2.2938429172510517,1.8040144927536232,1.3311921458625526,0.8642318840579711,0.6518092566619916
30.56,-1.18,0.7353295932678822,1.062557781201849,1.5567461430575036,2.004391304347826,2.3183309957924263,2.533971014492754,2.5786676016830294,2.3250350631136043,1.8379855072463769,1.3389481065918654,0.8674927536231885,0.6541234221598877
30.56,-0.18,0.7324544179523141,1.0639137134052388,1.537601683029453,1.9769130434782607,2.298148667601683,2.5681884057971014,2.594179523141655,2.353141654978962,1.827913043478261,1.347180925666199,0.873304347826087,0.6520897615708274
30.56,0.82,0.7421458625525946,1.0704160246533128,1.5506171107994389,1.9741884057971015,2.286213183730715,2.586478260869565,2.6031977559607293,2.346227208976157,1.8335072463768114,1.3489340813464235,0.881840579710145,0.6668723702664797
30.56,1.82,0.7222440392706873,1.053050847457627,1.496914446002805,1.9245072463768118,2.246044880785414,2.537,2.6095371669004206,2.3442917251051894,1.834376811594203,1.3293688639551193,0.8577246376811595,0.6463814866760168
30.56,2.82,0.7116970546984572,1.0326502311248076,1.4755960729312763,1.9101739130434783,2.2107152875175315,2.4831159420289852,2.552454417952314,2.295736325385694,1.824304347826087,1.320476858345021,0.8469130434782609,0.6326086956521739
30.56,3.82,0.6982468443197756,1.0038212634822805,1.4104488078541375,1.8417246376811593,2.107545582047686,2.3907246376811595,2.486479663394109,2.2170687237026647,1.784289855072464,1.281178120617111,0.8281739130434783,0.6194249649368864
30.56,4.82,0.7135483870967742,1.0255007704160246,1.441781206171108,1.8533478260869565,2.112833099579243,2.4447971014492755,2.6073772791023844,2.279915848527349,1.7862753623188405,1.2930995792426367,0.8436376811594203,0.6325806451612903
30.56,5.82,0.6923562412342216,1.0055469953775038,1.4222300140252453,1.808608695652174,2.0812903225806454,2.3992608695652176,2.5428892005610098,2.2763394109396913,1.786304347826087,1.279929873772791,0.8327391304347826,0.6154978962131837
30.56,6.82,0.7046283309957924,1.013482280431433,1.4265217391304348,1.8368985507246378,2.099242636746143,2.403130434782609,2.555287517531557,2.295525946704067,1.783072463768116,1.2855820476858346,0.8255942028985507,0.6195932678821879
30.56,7.82,0.6883029453015428,0.9966872110939908,1.4107713884992987,1.8040434782608694,2.094179523141655,2.3935942028985506,2.520561009817672,2.3035483870967743,1.8278840579710145,1.2924964936886394,0.8302898550724638,0.6109677419354839
30.56,8.82,0.6874053295932678,0.9840986132511556,1.4175035063113604,1.7899999999999998,2.1127629733520337,2.400086956521739,2.514277699859748,2.2971809256661992,1.8385942028985505,1.3092987377279102,0.8293623188405796,0.6074894810659186
30.56,9.82,0.7060448807854138,1.0059322033898306,1.4380504908835903,1.7963188405797101,2.1114165497896216,2.3909420289855072,2.5458765778401125,2.3254417952314164,1.8445217391304347,1.3040953716690042,0.8387971014492753,0.6204908835904629
31.56,-3.18,0.6905189340813463,1.0004930662557783,1.5057082748948105,1.96868115942029,2.2951192145862556,2.5719420289855073,2.533618513323983,2.269579242636746,1.7807971014492754,1.2944740532959327,0.8111594202898551,0.6075455820476858
31.56,-2.18,0.674656381486676,0.9877041602465331,1.4670266479663394,1.9147246376811595,2.2436185133239834,2.4910579710144924,2.511458625525947,2.25617110799439,1.7477971014492755,1.2692005610098178,0.7958550724637681,0.5944319775596073
31.56,-1.18,0.6819495091164096,1.0072573189522342,1.4992286115007014,1.9522028985507247,2.281837307152875,2.5266086956521736,2.5434782608695654,2.2824263674614302,1.7591739130434783,1.2899719495091164,0.8118985507246377,0.5985834502103787
31.56,-0.18,0.6675876577840112,0.9897072419106319,1.4594109396914445,1.9004927536231884,2.240883590462833,2.4773043478260868,2.539761570827489,2.274782608695652,1.7507536231884058,1.2639270687237025,0.8011304347826087,0.5886395511921458
31.56,0.82,0.6760589060308555,1.000215716486903,1.466577840112202,1.8988260869565219,2.233141654978962,2.5369710144927535,2.5761150070126226,2.304389901823282,1.7654057971014494,1.2812622720897615,0.8102463768115943,0.6030995792426367
31.56,1.82,0.6802524544179522,0.9967796610169491,1.4593548387096773,1.8758115942028986,2.216970546984572,2.539565217391304,2.6103366058906032,2.3353997194950913,1.7839710144927536,1.287587657784011,0.8113913043478261,0.6041795231416549
31.56,2.82,0.6536044880785413,0.9647457627118644,1.4244740532959326,1.8493768115942029,2.1815427769985973,2.459304347826087,2.5668302945301544,2.2884572230014024,1.7775072463768116,1.2651192145862553,0.7926811594202899,0.579859747545582
31.56,3.82,0.6482468443197755,0.9390292758089368,1.3714305750350633,1.7838985507246379,2.088499298737728,2.3669565217391306,2.4737307152875174,2.2009817671809255,1.736536231884058,1.2303927068723703,0.7748115942028986,0.5696072931276297
31.56,4.82,0.6475455820476859,0.9413251155624036,1.3638709677419356,1.7835362318840582,2.0731837307152876,2.386536231884058,2.480771388499299,2.20109396914446,1.7183043478260869,1.2229593267882188,0.7704927536231884,0.5729593267882188
31.56,5.82,0.6227349228611501,0.919768875192604,1.3256381486676017,1.7238115942028986,2.0193267882187937,2.3096086956521735,2.4344039270687237,2.1778962131837307,1.720536231884058,1.2047124824684432,0.7555507246376812,0.5470266479663394
31.56,6.82,0.6213604488078541,0.9152080123266564,1.321570827489481,1.717304347826087,2.02015427769986,2.301014492753623,2.4159747545582047,2.1597194950911645,1.7201014492753621,1.2013323983169706,0.7563623188405797,0.5431416549789622
31.56,7.82,0.6299438990182328,0.9240832049306625,1.335217391304348,1.7326376811594202,2.0472510518934084,2.3624492753623185,2.4998316970546988,2.2428611500701265,1.755536231884058,1.2265778401122018,0.7687826086956522,0.5548527349228611
31.56,8.82,0.6253576437587658,0.9167950693374423,1.3493267882187938,1.708478260869565,2.0473772791023843,2.369333333333333,2.494179523141655,2.25,1.7766086956521738,1.2465638148667602,0.7667391304347826,0.5521037868162693
32.56,-2.18,0.6340813464235624,0.9477966101694916,1.4418092566619916,1.894391304347826,2.269228611500701,2.5868405797101452,2.5748246844319773,2.3011500701262273,1.7649710144927535,1.2497475455820477,0.7614202898550725,0.5568443197755961
32.56,-1.18,0.6303786816269284,0.9514329738058552,1.4439410939691444,1.9095942028985506,2.272131837307153,2.5718985507246375,2.5735343618513324,2.3082468443197754,1.7633188405797102,1.2562692847124826,0.765768115942029,0.5554277699859748
32.56,-0.18,0.6301542776998598,0.9504930662557781,1.4340112201963535,1.8909855072463768,2.2473492286115007,2.5434347826086956,2.5681346423562412,2.2905329593267885,1.743376811594203,1.2470687237026647,0.7610869565217391,0.5507573632538569
32.56,0.82,0.6169985974754558,0.9350693374422189,1.413702664796634,1.873231884057971,2.2127769985974757,2.5121159420289856,2.5573352033660592,2.282117812061711,1.7335942028985507,1.2272791023842917,0.7484347826086956,0.5420617110799439
32.56,1.82,0.6147826086956522,0.9363790446841295,1.4116830294530154,1.8417536231884057,2.1919354838709677,2.513376811594203,2.555399719495091,2.2740813464235625,1.7264927536231884,1.2228471248246844,0.7534347826086957,0.5426788218793829
32.56,2.82,0.614249649368864,0.924637904468413,1.3989901823281907,1.839623188405797,2.1797755960729313,2.4826376811594204,2.5321739130434784,2.2681065918653576,1.7269855072463767,1.2189481065918655,0.7520579710144927,0.5395371669004208
32.56,3.82,0.5966058906030856,0.8982588597842835,1.349186535764376,1.7854202898550726,2.11164095371669,2.3848985507246376,2.4551051893408133,2.1868162692847126,1.6936086956521739,1.1922440392706872,0.734159420289855,0.5251753155680224
32.56,4.82,0.6023562412342216,0.8973959938366718,1.348990182328191,1.7801449275362318,2.0816549789621317,2.3662318840579712,2.4573352033660587,2.159523141654979,1.6955797101449277,1.1790743338008414,0.7338840579710145,0.533015427769986
32.56,5.82,0.5848387096774194,0.8750385208012327,1.2908976157082748,1.692304347826087,1.997124824684432,2.268159420289855,2.3518934081346425,2.0770827489481065,1.6441739130434783,1.13562412342216,0.7122463768115942,0.5146002805049089
32.56,6.82,0.5923422159887798,0.8846224961479199,1.3006311360448808,1.7126376811594204,1.9994109396914446,2.272072463768116,2.362720897615708,2.094782608695652,1.6561739130434783,1.1482468443197758,0.72,0.5190322580645161
32.56,7.82,0.5888920056100981,0.8642372881355932,1.2858485273492286,1.693623188405797,1.9876437587657785,2.3202463768115944,2.4253155680224405,2.1188218793828892,1.6757246376811594,1.155680224403927,0.7196666666666667,0.5160869565217392
32.56,8.82,0.5831977559607293,0.8591833590138676,1.2794810659186535,1.674768115942029,2.0183169705469846,2.400478260869565,2.516774193548387,2.2214586255259468,1.7094782608695651,1.1794950911640953,0.7135942028985507,0.5088920056100982
33.56,-2.18,0.5837026647966339,0.8906471494607088,1.371907433380084,1.8197826086956523,2.197461430575035,2.563652173913044,2.568639551192146,2.281907433380084,1.7277246376811595,1.1963253856942497,0.7125652173913044,0.510883590462833
33.56,-1.18,0.5769284712482469,0.8785053929121726,1.36234221598878,1.815536231884058,2.18687237026648,2.5419565217391304,2.556647966339411,2.274866760168303,1.7124927536231882,1.1913323983169706,0.7095942028985507,0.5012622720897615
33.56,-0.18,0.568976157082749,0.8723728813559322,1.3455119214586255,1.7997536231884057,2.165694249649369,2.5065072463768114,2.538415147265077,2.259677419354839,1.6997391304347824,1.1883169705469845,0.699536231884058,0.49471248246844324
33.56,0.82,0.5624824684431978,0.8678120184899847,1.3437727910238428,1.8022173913043478,2.1758625525946704,2.5154202898550726,2.5491444600280504,2.2530995792426367,1.6919565217391306,1.186577840112202,0.698231884057971,0.4922440392706873
33.56,1.82,0.5633380084151473,0.8706471494607088,1.3416129032258066,1.7874202898550724,2.1564656381486675,2.4910579710144924,2.5535904628330997,2.246676016830295,1.6907681159420291,1.1853997194950912,0.7030144927536232,0.49301542776998597
33.56,2.82,0.5668583450210379,0.8669337442218797,1.3350350631136045,1.7735507246376812,2.141079943899018,2.4663333333333335,2.525063113604488,2.2313464235624125,1.6711014492753622,1.1740813464235624,0.7018550724637681,0.4949929873772791
33.56,3.82,0.5492005610098176,0.8488906009244992,1.2969985974754559,1.7365217391304348,2.0838569424964937,2.3844202898550724,2.473309957924264,2.177180925666199,1.641608695652174,1.1493969144460028,0.6900000000000001,0.4855960729312763
33.56,4.82,0.556914446002805,0.8564714946070878,1.292805049088359,1.7288115942028983,2.0589200561009817,2.3684927536231886,2.453646563814867,2.1494670406732115,1.6429565217391306,1.135063113604488,0.688463768115942,0.4901963534361851
33.56,5.82,0.5312061711079944,0.8113097072419105,1.223015427769986,1.635768115942029,1.9560028050490883,2.2386086956521742,2.342230014025245,2.047868162692847,1.576376811594203,1.0788359046283311,0.6586521739130435,0.4655119214586256
33.56,6.82,0.5338148667601683,0.8161325115562403,1.2268863955119214,1.6376666666666666,1.9531837307152873,2.2342753623188405,2.3482608695652174,2.0548246844319773,1.5864782608695653,1.0840953716690043,0.6624202898550725,0.4649929873772791
33.56,7.82,0.5265918653576437,0.807211093990755,1.2084992987377279,1.6133043478260871,1.9351332398316972,2.2434202898550724,2.348625525946704,2.060967741935484,1.5926376811594205,1.0836044880785414,0.6559855072463768,0.46032258064516124
34.56,-2.18,0.4903225806451613,0.7626348228043143,1.2129312762973352,1.6370289855072464,2.037826086956522,2.419304347826087,2.480981767180926,2.1807854137447404,1.6087391304347827,1.076844319775596,0.6116956521739131,0.42816269284712477
34.56,-1.18,0.49546984572230013,0.7682896764252697,1.2334502103786817,1.6711449275362318,2.073015427769986,2.457043478260869,2.528148667601683,2.222328190743338,1.6487391304347825,1.1106591865357645,0.6229565217391304,0.43231416549789625
34.56,-0.18,0.4957082748948107,0.7742681047765794,1.2331136044880786,1.6655072463768117,2.058990182328191,2.449608695652174,2.511234221598878,2.212426367461431,1.63936231884058,1.1191164095371668,0.6236231884057971,0.43012622720897614
34.56,0.82,0.48935483870967744,0.7706163328197226,1.2315287517531557,1.6762028985507245,2.0655960729312763,2.4555942028985505,2.51328190743338,2.22109396914446,1.639623188405797,1.1231837307152877,0.6244057971014493,0.42176718092566623
34.56,1.82,0.49025245441795234,0.7711248073959938,1.2381206171107995,1.6776376811594202,2.071725105189341,2.463855072463768,2.5261991584852734,2.2218793828892007,1.6241159420289857,1.1218793828892006,0.6255652173913043,0.4240532959326789
34.56,2.82,0.4922300140252454,0.77231124807396,1.2437727910238427,1.6860144927536231,2.089943899018233,2.474521739130435,2.528302945301543,2.216493688639551,1.6273333333333333,1.1231136044880785,0.6307391304347826,0.4292987377279102
34.56,3.82,0.4944319775596073,0.7777041602465331,1.2462973352033662,1.6913478260869566,2.0737307152875175,2.4515072463768117,2.517980364656381,2.1964375876577837,1.6182753623188404,1.115007012622721,0.6345217391304347,0.4322440392706872
34.56,4.82,0.4975876577840112,0.7842835130970724,1.2404207573632537,1.6907826086956523,2.0705610098176717,2.4359855072463765,2.5218092566619914,2.190799438990182,1.6154927536231884,1.1027208976157084,0.6346376811594202,0.43527349228611506
34.56,5.82,0.49042075736325386,0.7714637904468413,1.2087377279102385,1.6368695652173915,2.00531556802244,2.365623188405797,2.476030855539972,2.145007012622721,1.570521739130435,1.0691444600280504,0.6212463768115942,0.4261991584852735
34.56,6.82,0.4830294530154277,0.7603081664098613,1.1935904628330996,1.6213333333333333,1.9750210378681627,2.3432753623188405,2.456283309957924,2.127279102384292,1.5654782608695652,1.0626367461430575,0.6170434782608696,0.4186255259467041
34.56,7.82,0.4884572230014025,0.7701848998459169,1.2028190743338008,1.6399855072463767,1.9965638148667602,2.3898840579710146,2.5133660589060307,2.168807854137447,1.590231884057971,1.073366058906031,0.6242463768115942,0.4247124824684432
35.56,-2.18,0.4225946704067321,0.666949152542373,1.0759607293127629,1.4612608695652174,1.8360028050490882,2.169840579710145,2.1959046283309958,1.9271669004207572,1.431550724637681,0.9512201963534362,0.5367101449275362,0.3673913043478261
35.56,-1.18,0.42190743338008413,0.6747149460708782,1.094305750350631,1.5044202898550725,1.8759747545582046,2.2215362318840577,2.2542636746143057,1.9839551192145861,1.4646521739130436,0.9703927068723702,0.5368550724637682,0.3669144460028051
35.56,-0.18,0.4208555399719495,0.6678274268104777,1.0861290322580646,1.4848985507246375,1.866998597475456,2.2330434782608695,2.292384291725105,2.0140673211781204,1.4566666666666668,0.9785694249649369,0.5313623188405797,0.3649228611500701
35.56,0.82,0.41676016830294527,0.6656394453004623,1.0889200561009817,1.4954202898550724,1.8912903225806452,2.2875942028985508,2.3603225806451613,2.062328190743338,1.4868115942028988,0.9968162692847125,0.5332173913043479,0.3596633941093969
35.56,1.82,0.41489481065918654,0.6621417565485362,1.0911781206171107,1.5060289855072464,1.9025666199158484,2.319434782608696,2.3894670406732117,2.0820336605890604,1.495231884057971,1.0062272089761573,0.5389565217391304,0.3587938288920056
35.56,2.82,0.4370126227208976,0.6976887519260401,1.1408695652173915,1.5765072463768115,1.9702384291725106,2.39163768115942,2.476451612903226,2.162103786816269,1.548521739130435,1.044866760168303,0.5670579710144927,0.3798176718092567
35.56,3.82,0.43488078541374475,0.6981510015408321,1.142538569424965,1.5731014492753623,1.9647405329593266,2.3596521739130436,2.4628751753155678,2.139719495091164,1.5375652173913044,1.0400981767180926,0.5666666666666667,0.3798176718092567
35.56,4.82,0.43513323983169705,0.6925269645608628,1.1392566619915847,1.5752463768115943,1.9669565217391305,2.357521739130435,2.4642636746143056,2.1321598877980366,1.5312753623188404,1.029789621318373,0.5640289855072463,0.3758765778401122
35.56,5.82,0.42677419354838714,0.6858243451463791,1.1188499298737729,1.5502318840579712,1.931711079943899,2.3452028985507245,2.4740813464235623,2.1275876577840114,1.5224347826086957,1.0156942496493688,0.5573478260869565,0.36914446002805046
35.56,6.82,0.41704067321178123,0.670477657935285,1.0863674614305752,1.5034782608695654,1.8694810659186536,2.2777971014492753,2.401669004207574,2.0543057503506312,1.4673043478260868,0.989859747545582,0.5457246376811594,0.3620476858345021
35.56,7.82,0.41074333800841517,0.6633590138674884,1.0730575035063115,1.5041014492753622,1.8651051893408135,2.288927536231884,2.410729312762973,2.056858345021038,1.4751159420289857,0.9841234221598877,0.5484782608695652,0.35861150070126224
35.56,8.82,0.4045161290322581,0.6471494607087828,1.0512903225806451,1.469768115942029,1.8444179523141655,2.2609999999999997,2.380196353436185,2.041304347826087,1.4626231884057972,0.9673492286115007,0.5388840579710145,0.3506311360448808
36.56,-0.18,0.393969144460028,0.6444375963020031,1.0561570827489482,1.485,1.8738148667601682,2.2112608695652174,2.2657924263674616,1.9819354838709675,1.4442898550724637,0.9414446002805049,0.5094057971014493,0.33892005610098175
36.56,0.82,0.37740532959326784,0.6173497688751927,1.0290603085553998,1.437072463768116,1.8251051893408134,2.157927536231884,2.2054978962131835,1.9306311360448807,1.400072463768116,0.9171809256661992,0.4865217391304348,0.32343618513323985
36.56,1.82,0.3696633941093969,0.604884437596302,1.0121458625525945,1.413913043478261,1.7919495091164097,2.1520434782608695,2.2085553997194953,1.9157082748948109,1.3780144927536233,0.9098877980364657,0.47682608695652173,0.31868162692847124
36.56,2.82,0.365890603085554,0.597211093990755,1.0018513323983171,1.4091014492753622,1.7869565217391303,2.2065797101449274,2.297685834502104,1.9877840112201963,1.4099710144927535,0.9234361851332398,0.4771884057971014,0.3179663394109397
36.56,3.82,0.361304347826087,0.5928505392912172,0.9938429172510519,1.403449275362319,1.7783309957924265,2.230536231884058,2.3314165497896213,2.0069565217391303,1.4128260869565217,0.9218373071528752,0.47653623188405797,0.3149228611500701
36.56,4.82,0.35835904628330995,0.5873651771956857,0.9916830294530155,1.4009855072463768,1.7895511921458627,2.2485942028985506,2.3672931276297335,2.0246423562412343,1.4094057971014493,0.9237307152875175,0.47608695652173916,0.31360448807854135
36.56,5.82,0.3572791023842917,0.5861016949152542,0.9893267882187938,1.401217391304348,1.7921318373071529,2.2286811594202898,2.3505329593267885,2.010266479663394,1.4052898550724637,0.9187517531556803,0.47444927536231885,0.3113464235624124
36.56,6.82,0.35136044880785416,0.5790138674884437,0.9782468443197756,1.3884347826086956,1.7770827489481065,2.217463768115942,2.342412342215989,1.9976577840112202,1.3887391304347827,0.9098176718092568,0.47186956521739126,0.30684431977559606
36.56,7.82,0.3439831697054698,0.5731741140215717,0.9679943899018232,1.3765942028985507,1.7554277699859746,2.200072463768116,2.343239831697055,1.9910518934081345,1.375463768115942,0.8964936886395513,0.4712173913043478,0.30249649368863957
36.56,8.82,0.34079943899018234,0.5685824345146379,0.9573632538569425,1.366695652173913,1.758639551192146,2.2032028985507246,2.3554277699859747,1.9966619915848527,1.375,0.8906872370266479,0.46915942028985513,0.29872370266479664
37.56,5.82,0.33119214586255263,0.5656086286594761,0.983632538569425,1.3967971014492753,1.7759747545582047,2.193695652173913,2.3006732117812065,1.9712762973352034,1.3775942028985506,0.8806171107994389,0.4430289855072464,0.28900420757363254
37.56,6.82,0.32042075736325387,0.549291217257319,0.9575876577840112,1.3678695652173913,1.7573492286115007,2.14831884057971,2.2481206171107995,1.9149789621318372,1.333391304347826,0.8561290322580645,0.42873913043478257,0.2797615708274895
37.56,7.82,0.3153295932678822,0.5462557781201849,0.9471528751753157,1.3595652173913044,1.7394109396914446,2.1388115942028985,2.240266479663394,1.9002945301542777,1.3263623188405798,0.8505610098176719,0.43091304347826087,0.27687237026647965
